#{"t_start": 1702543920.5373437, "env_id": null}
r,l,t
532.24,102,24024.324799
527.88,104,24025.201657
519.24,115,24026.159814
511.3,121,24027.16215
545.76,91,24027.941662
518.48,110,24028.854358
508.83,121,24029.852677
524.69,107,24030.742161
522.82,103,24031.608262
518.64,116,24032.571275
513.82,113,24033.557542
459.56,169,24034.902792
538.35,97,24035.73365
530.18,100,24036.584188
547.24,87,24037.33129
526.24,108,24038.222871
543.22,85,24043.682411
536.76,100,24044.53955
521.6,108,24045.445613
508.7,113,24046.402277
536.24,98,24047.249577
525.33,111,24048.164782
525.4,109,24049.072972
516.24,118,24050.038574
537.24,97,24050.83898
531.48,105,24051.712682
525.0,112,24052.637475
501.83,128,24053.690138
527.24,107,24054.587007
543.11,91,24055.364035
531.71,100,24056.204386
530.88,97,24057.032823
525.24,109,24057.942476
421.23,196,24059.482446
519.93,113,24060.419687
506.53,123,24066.11591
546.42,88,24066.89213
525.88,106,24067.770768
545.48,89,24068.501205
543.88,88,24069.253841
538.28,93,24070.115572
554.99,82,24070.83989
522.76,106,24071.730436
543.4,91,24072.494464
553.13,81,24073.204233
510.35,122,24074.228502
556.13,78,24074.907035
492.34,128,24075.956071
553.24,81,24076.679494
539.47,89,24077.455863
528.58,102,24078.307532
533.92,95,24079.107892
546.88,85,24079.831376
525.28,106,24080.724621
474.62,158,24081.986276
534.46,88,24087.423508
553.08,83,24088.147564
553.13,81,24088.840556
549.24,85,24089.563051
529.78,100,24090.40882
519.83,110,24091.306883
539.46,89,24092.069214
530.35,100,24092.924943
547.43,83,24093.635
540.58,90,24094.391718
555.33,81,24095.098414
533.16,89,24095.870088
459.59,171,24097.256186
515.48,115,24098.215143
406.45,216,24099.919306
550.13,84,24100.697701
536.39,106,24101.577445
521.74,109,24102.475313
534.71,95,24103.28002
547.72,82,24103.975579
554.76,82,24109.356921
536.76,100,24110.20381
532.88,99,24111.025508
319.77,278,24113.159839
536.6,93,24113.96613
543.83,89,24114.743193
541.76,95,24115.559789
505.2,121,24116.546074
471.9,133,24117.618333
554.13,80,24118.307058
498.15,129,24119.371499
541.06,86,24120.111019
529.89,99,24120.953415
549.83,80,24121.662978
548.76,80,24122.37402
353.75,245,24124.250315
555.24,79,24124.936171
-31.74,653,24134.411019
547.75,86,24135.137951
531.59,100,24135.979017
562.97,75,24136.643557
558.0,79,24137.323355
534.92,94,24138.111261
397.03,232,24139.894947
549.83,85,24140.680672
489.37,118,24141.645291
563.13,71,24142.275948
520.14,103,24143.14666
513.6,103,24144.000417
530.05,87,24144.750213
538.65,83,24145.463858
522.51,98,24146.289711
543.1,87,24147.054266
511.51,109,24152.636634
550.56,80,24153.314278
546.15,88,24154.0677
537.01,92,24154.830862
564.37,70,24155.447953
551.13,83,24156.195956
549.65,79,24156.887757
563.37,71,24157.526834
549.47,79,24158.246055
551.16,78,24158.932963
549.71,79,24159.644637
550.48,84,24160.3821
554.59,78,24161.068159
552.65,79,24161.75304
560.19,74,24162.388979
561.24,73,24163.033555
560.11,73,24163.680232
552.0,85,24164.416254
542.59,90,24165.186059
552.79,77,24165.852738
557.59,81,24166.562734
553.52,78,24167.307309
542.45,89,24168.048721
561.24,73,24168.692798
549.29,88,24169.452062
547.71,78,24174.793034
529.29,96,24175.627659
555.48,79,24176.331529
547.76,89,24177.081611
551.51,83,24177.81167
558.13,76,24178.498479
560.34,71,24179.151508
547.23,80,24179.862664
553.24,81,24180.56939
557.83,72,24181.215513
281.89,348,24183.893849
493.22,135,24184.998482
559.24,75,24185.648637
555.24,79,24186.351543
547.38,86,24187.101189
536.83,93,24187.891584
544.76,92,24188.676009
531.88,100,24189.497776
549.24,85,24190.228663
561.88,70,24190.858121
564.24,70,24191.475142
554.4,80,24196.885773
526.89,94,24197.698236
551.13,83,24198.401615
559.76,74,24199.057534
541.46,87,24199.809241
567.13,67,24200.482132
565.0,72,24201.111434
499.49,124,24202.118131
564.4,70,24202.727992
557.13,77,24203.387004
441.27,191,24204.88607
562.24,72,24205.506072
544.79,83,24206.223169
558.89,70,24206.843602
553.24,81,24207.541057
566.19,68,24208.146938
548.12,84,24208.88713
563.48,69,24209.49858
556.13,78,24210.176288
556.95,77,24210.843059
541.84,88,24211.572695
536.89,97,24212.413643
557.84,72,24213.055918
561.19,73,24213.696429
553.2,83,24219.129248
568.76,68,24219.743076
556.64,78,24220.423953
559.94,74,24221.090611
554.05,69,24221.722221
567.24,67,24222.347439
562.1,71,24222.991118
564.95,69,24223.610026
555.92,74,24224.240346
563.83,68,24224.835683
564.24,70,24225.476745
568.24,66,24226.139214
564.76,72,24226.777464
554.0,79,24227.465228
536.83,81,24228.16583
559.4,75,24228.822057
550.22,78,24229.500696
550.53,80,24230.194604
561.35,71,24230.826854
561.13,73,24231.483878
538.37,96,24232.296302
562.48,72,24232.952818
542.1,86,24233.686604
563.13,71,24234.298284
565.13,69,24234.942785
561.37,73,24235.587683
553.76,83,24236.288304
558.13,76,24236.946037
559.71,69,24242.242252
555.37,79,24242.922215
555.54,77,24243.59677
559.0,78,24244.283731
557.83,74,24244.923779
552.35,83,24245.622957
545.12,85,24246.33954
562.13,72,24246.976101
546.53,75,24247.621703
537.47,90,24248.381065
554.83,75,24249.026233
564.76,72,24249.657128
564.47,66,24250.262271
561.24,73,24250.952679
566.24,68,24251.559466
566.19,68,24252.157713
558.48,76,24252.834713
554.24,80,24253.542518
559.71,69,24254.146499
561.0,76,24254.805786
536.24,80,24255.514059
555.34,76,24256.17972
561.13,73,24256.815624
565.76,71,24257.445608
556.11,79,24258.123793
562.13,72,24258.74429
569.76,67,24259.3336
560.95,73,24264.652137
561.13,73,24265.296008
558.24,76,24265.932392
562.27,74,24266.579106
557.48,77,24267.227158
561.13,73,24267.853127
527.59,104,24268.707642
562.24,72,24269.3273
549.72,81,24270.016156
555.88,76,24270.681912
544.58,86,24271.42176
560.24,74,24272.075233
556.76,80,24272.766774
556.13,78,24273.440367
529.0,96,24274.248228
556.24,78,24274.938899
555.24,79,24275.691749
551.01,81,24276.380349
551.12,81,24277.083678
549.72,81,24277.762541
539.06,95,24278.564539
562.13,72,24279.201128
545.54,84,24279.952277
524.13,110,24280.891533
553.88,78,24281.577751
535.34,93,24287.011077
549.3,78,24287.671322
554.88,77,24288.331285
553.92,75,24288.979078
555.28,76,24289.638931
554.06,75,24290.282208
564.76,72,24290.933625
566.76,70,24291.544713
516.8,98,24292.370504
553.24,81,24293.083274
554.95,79,24293.791849
558.76,78,24294.455511
567.76,69,24295.065665
551.28,80,24295.765311
553.47,75,24296.420449
554.42,75,24297.08991
536.76,100,24297.928477
553.35,79,24298.61557
564.24,70,24299.228609
560.95,73,24299.860504
564.95,69,24300.524993
559.4,75,24301.180264
556.24,78,24301.867352
547.89,86,24302.597666
545.88,86,24303.328864
540.79,90,24304.072275
559.17,78,24309.41302
552.88,79,24310.118252
548.2,81,24310.831555
566.76,70,24311.447871
536.76,87,24312.186502
563.95,70,24312.801576
529.3,99,24313.630333
541.6,93,24314.419542
548.59,81,24315.133502
565.76,71,24315.774759
555.98,73,24316.407018
530.49,91,24317.18241
557.24,77,24317.839515
556.29,74,24318.475581
559.58,71,24319.10398
556.95,77,24319.78081
543.68,81,24320.506201
569.0,68,24321.105192
560.0,77,24321.786983
564.76,72,24322.432349
557.59,74,24323.081475
564.76,72,24323.72375
554.73,78,24324.384064
561.95,72,24325.002095
560.47,74,24325.694047
566.95,67,24326.261803
553.91,73,24326.89233
567.76,69,24332.174665
561.18,72,24332.825193
-62.95,646,24337.583639
546.29,84,24338.302737
506.17,125,24339.305879
560.13,74,24339.955116
522.13,112,24340.867717
234.67,361,24343.606352
542.83,88,24344.370973
470.17,149,24345.57592
549.77,87,24346.321592
446.53,177,24347.730814
38.94,556,24356.523165
396.63,194,24358.023576
557.94,76,24358.677723
547.48,87,24359.40234
546.77,90,24360.167697
319.56,310,24362.50039
71.06,534,24366.401063
247.24,357,24373.837024
509.33,111,24374.735669
461.81,143,24375.888438
427.03,188,24377.360456
557.96,76,24378.026076
551.0,86,24378.755757
558.0,79,24379.436484
551.0,86,24380.172
535.93,92,24381.051584
70.68,534,24384.990437
526.8,102,24385.831562
531.94,101,24386.661526
524.37,95,24387.464876
510.63,109,24388.374319
352.65,254,24395.079002
522.58,108,24395.986693
547.95,86,24396.733866
53.97,528,24400.675316
483.39,134,24401.75788
554.76,82,24402.455634
512.14,89,24403.198964
561.57,71,24403.819197
359.4,234,24405.633414
540.42,88,24406.370935
544.13,90,24407.120382
550.76,86,24407.855325
543.24,91,24408.634768
557.24,77,24409.305748
542.25,92,24410.107889
558.0,79,24415.5171
478.45,146,24416.688261
537.42,92,24417.478672
562.76,74,24418.133194
565.11,72,24418.786254
552.95,81,24419.483263
548.95,85,24420.218112
554.01,96,24421.040946
525.59,103,24421.894803
542.75,92,24422.747243
545.19,89,24423.498775
538.18,83,24424.195567
542.2,92,24424.959851
564.95,69,24425.558876
562.76,74,24426.192261
560.0,77,24426.856822
535.34,97,24427.671246
549.77,87,24428.391847
560.13,74,24429.030712
562.19,72,24429.66222
535.12,102,24430.512256
553.88,78,24431.200034
555.24,79,24431.899023
563.77,73,24432.542001
555.6,74,24437.852169
565.0,72,24438.50436
566.76,70,24439.118134
560.2,74,24439.777814
552.75,80,24440.468858
557.76,75,24441.137706
562.38,72,24441.770715
563.35,73,24442.412845
548.13,86,24443.130329
561.76,75,24443.770076
549.55,80,24444.446909
552.87,77,24445.107457
556.19,78,24445.777841
562.63,74,24446.429979
564.24,70,24447.054441
552.47,75,24447.761916
551.19,83,24448.468501
539.77,97,24449.285638
558.19,76,24449.935762
531.18,85,24450.660475
563.48,71,24451.291011
561.76,75,24451.932512
521.25,111,24452.83492
556.48,78,24453.521066
559.24,75,24454.19446
345.43,249,24460.737544
549.09,80,24461.415041
564.24,70,24462.021407
563.13,71,24462.652231
565.24,69,24463.266789
567.76,69,24463.883707
559.48,75,24464.539741
540.8,83,24465.25611
557.14,77,24465.92344
552.4,79,24466.614135
557.13,77,24467.298266
522.49,100,24468.145312
562.76,74,24468.799987
560.76,76,24469.480981
542.38,81,24470.1684
561.6,72,24470.811573
553.28,78,24471.497618
558.53,72,24472.122162
568.13,66,24472.70193
562.13,72,24473.331775
555.13,79,24474.06817
568.0,69,24474.656502
554.13,80,24475.355437
563.95,70,24475.984301
558.13,76,24476.648641
552.83,77,24477.304979
559.19,75,24482.602709
562.24,72,24483.220833
548.6,81,24483.896487
547.38,76,24484.554772
566.1,67,24485.15375
558.24,76,24485.818898
533.56,82,24486.532439
553.95,80,24487.216003
556.76,80,24487.908814
556.74,74,24488.574793
560.19,74,24489.220913
534.54,88,24489.972356
554.45,77,24490.653008
551.24,83,24491.375578
567.24,67,24491.974866
495.18,132,24493.024686
558.83,73,24493.659252
562.87,71,24494.268737
562.24,72,24494.904033
558.71,75,24495.56252
564.35,68,24496.16541
565.24,69,24496.777884
552.68,75,24497.445864
563.88,68,24498.056146
551.77,77,24498.798881
556.76,80,24499.479565
565.95,68,24500.073393
558.13,76,24505.360487
555.95,78,24506.038089
549.88,82,24506.745805
565.13,69,24507.354021
533.13,101,24508.194639
479.25,151,24509.359778
365.01,268,24511.434132
553.76,83,24512.15429
559.19,75,24512.817858
527.34,93,24513.606154
527.65,91,24514.390564
551.64,83,24515.114211
548.19,86,24515.838009
553.0,84,24516.558684
566.76,70,24517.164461
545.28,86,24517.887873
562.11,75,24518.534616
534.51,86,24519.243706
556.66,73,24519.868902
544.46,77,24520.523797
562.37,72,24521.146301
512.13,122,24526.784168
564.95,69,24527.384463
561.13,73,24528.032003
420.46,207,24529.635535
562.13,72,24530.269904
557.76,79,24530.943391
277.42,334,24533.518208
556.13,78,24534.196394
365.74,249,24536.143128
556.44,72,24536.782274
555.4,79,24537.472875
555.88,76,24538.140399
549.11,85,24538.87135
548.45,83,24539.596867
213.83,407,24542.66825
509.42,124,24548.398308
561.0,76,24549.058999
556.24,78,24549.766175
537.71,90,24550.539232
537.28,84,24551.262429
558.48,76,24551.930913
560.24,74,24552.60131
563.37,71,24553.251644
547.04,86,24553.992726
567.13,67,24554.599028
556.23,74,24555.233827
548.97,79,24555.93214
565.76,71,24556.553418
550.54,80,24557.243567
527.17,103,24558.107333
556.37,78,24558.790288
558.48,76,24559.458284
542.71,91,24560.238753
556.93,71,24560.866246
562.64,72,24561.4989
540.56,93,24562.371486
560.24,74,24563.030861
552.87,77,24563.713884
564.11,70,24564.357296
557.95,76,24565.027255
561.24,73,24565.670387
557.01,75,24571.034424
564.24,70,24571.648014
563.13,71,24572.269805
564.14,70,24572.896616
548.06,79,24573.590834
559.48,75,24574.238021
564.48,70,24574.873218
469.39,165,24576.21458
553.28,78,24576.876635
555.77,77,24577.569113
558.23,72,24578.205313
561.95,72,24578.839286
558.47,72,24579.480586
563.37,71,24580.117049
554.34,74,24580.767054
560.4,74,24581.42917
561.75,71,24582.047597
556.76,80,24582.73964
564.01,68,24583.363128
557.28,74,24584.024986
560.34,68,24584.64601
560.59,71,24585.26218
563.19,71,24585.907069
561.13,73,24586.551264
556.13,78,24587.300389
564.4,70,24587.923023
566.13,68,24588.559245
526.2,87,24593.98943
561.77,70,24594.634392
561.95,68,24595.238182
562.85,77,24595.935727
568.13,66,24596.522769
558.77,73,24597.165928
567.24,67,24597.785559
560.83,71,24598.4217
565.24,69,24599.048007
565.95,68,24599.670318
554.77,82,24600.394191
551.36,77,24601.082248
555.72,79,24601.780891
564.19,70,24602.406037
557.83,74,24603.061265
564.4,70,24603.714735
560.48,72,24604.363371
565.13,69,24604.968891
561.37,73,24605.592661
552.49,75,24606.243596
563.95,70,24606.884274
553.48,81,24607.582936
541.82,84,24608.319234
556.75,75,24608.971774
561.4,73,24609.636366
559.64,75,24610.285793
486.71,134,24611.379535
562.13,72,24616.811493
509.63,110,24617.742986
561.19,73,24618.400212
545.75,88,24619.172646
561.13,73,24619.837254
560.13,74,24620.506951
556.72,73,24621.151945
549.76,74,24621.813627
552.49,79,24622.491072
553.76,75,24623.140463
557.72,72,24623.775429
562.13,72,24624.4167
548.28,83,24625.155769
515.2,109,24626.070281
563.37,71,24626.694213
562.19,72,24627.320235
555.29,75,24627.965122
552.94,77,24628.660264
561.94,71,24629.305815
553.47,77,24629.983895
537.49,81,24630.664202
562.13,74,24631.303433
565.76,71,24631.923289
561.19,73,24632.576239
560.83,71,24633.2077
547.12,74,24633.874053
551.4,75,24639.292053
562.19,72,24639.93635
398.47,221,24641.683548
505.78,115,24642.623882
566.0,71,24643.329262
550.19,79,24644.02218
561.83,70,24644.632566
559.16,70,24645.245532
558.42,71,24645.870891
561.48,73,24646.512278
551.87,78,24647.201161
558.37,76,24647.852253
531.03,100,24648.692701
567.0,70,24649.307065
559.53,71,24649.933514
557.6,76,24650.590522
557.76,71,24651.226224
544.23,88,24651.978693
554.13,80,24652.657474
554.24,80,24653.347848
560.83,71,24653.962669
551.87,72,24654.592042
552.58,73,24655.229525
552.95,81,24655.931706
522.77,105,24661.488741
557.37,77,24662.147647
559.48,75,24662.797967
566.13,68,24663.394151
562.0,75,24664.061063
550.48,77,24664.769203
566.37,68,24665.380657
568.19,66,24665.976125
562.58,68,24666.576399
561.19,73,24667.28212
565.37,69,24667.884758
567.13,67,24668.480275
558.83,72,24669.117201
566.13,68,24669.719491
557.77,71,24670.32406
553.35,74,24670.981088
551.37,79,24671.681552
550.34,103,24672.530214
564.01,68,24673.128713
565.37,69,24673.743911
564.01,68,24674.353818
556.88,75,24675.014257
523.35,111,24675.9339
552.45,78,24676.608163
521.68,99,24677.440988
556.47,72,24678.069953
527.04,97,24678.879681
559.13,75,24684.207695
549.35,86,24684.958321
561.13,73,24685.61341
569.0,68,24686.238796
559.77,72,24686.89874
563.42,66,24687.497701
565.35,72,24688.131262
565.19,69,24688.748106
568.19,66,24689.338114
570.76,66,24689.924088
563.13,71,24690.561816
552.4,79,24691.256331
560.66,73,24691.974995
556.32,80,24692.675645
560.95,73,24693.334893
563.59,68,24693.95675
542.17,74,24694.628211
562.13,72,24695.277827
569.37,65,24695.884126
563.13,71,24696.532206
564.12,68,24697.148868
554.29,72,24697.798002
560.77,71,24698.456237
558.83,73,24699.102338
553.82,77,24699.797355
562.95,71,24700.443038
565.19,69,24701.088188
567.37,67,24701.70735
555.65,73,24702.350964
524.89,104,24707.972106
569.76,67,24708.567825
562.48,72,24709.215757
564.76,72,24709.85739
566.13,68,24710.471411
566.72,68,24711.088042
556.9,75,24711.742031
546.83,70,24712.362794
561.24,73,24713.019114
569.0,68,24713.640133
558.97,71,24714.289847
562.37,72,24714.945676
565.47,65,24715.545663
556.89,72,24716.250954
567.0,70,24716.890728
559.0,78,24717.552694
569.76,67,24718.146941
562.13,72,24718.796545
571.0,66,24719.410784
562.19,72,24720.062631
561.52,70,24720.682082
560.71,69,24721.294183
555.52,76,24721.956265
553.77,78,24722.631791
566.24,68,24723.346937
554.13,80,24724.024514
561.13,73,24724.671846
565.37,69,24725.31774
561.64,73,24730.71894
562.43,70,24731.336975
571.0,66,24731.943956
562.52,69,24732.656417
564.19,70,24733.293518
564.24,70,24733.930445
561.45,70,24734.565311
564.71,65,24735.141848
567.47,65,24735.736944
566.48,68,24736.326952
563.52,68,24737.00141
561.48,73,24737.643209
562.57,74,24738.328065
561.71,69,24738.974954
568.0,69,24739.586225
564.24,70,24740.279287
585.34,66,24740.891694
563.0,74,24741.646765
551.48,81,24742.371597
563.48,71,24743.013143
571.0,66,24743.597798
562.24,72,24744.246588
558.19,76,24744.927547
562.95,67,24745.547829
552.57,74,24746.306268
562.0,75,24746.958018
560.0,69,24747.571787
565.48,69,24748.184604
558.71,72,24748.818247
563.48,71,24754.225625
532.19,102,24755.098158
553.48,81,24755.816239
567.48,67,24756.430908
561.76,75,24757.083403
562.23,70,24757.717717
547.0,90,24758.486722
566.48,68,24759.087041
559.24,75,24759.780476
557.77,74,24760.438509
545.12,87,24761.20279
545.76,77,24761.884239
558.24,76,24762.552497
548.64,86,24763.299852
554.37,80,24763.999639
561.37,73,24764.702577
389.83,214,24766.444238
563.13,71,24767.10307
564.37,70,24767.735862
563.53,67,24768.334031
561.19,73,24768.990953
567.0,70,24769.610934
563.34,70,24770.239259
565.76,71,24770.874644
553.82,77,24771.56518
558.88,73,24776.930305
570.76,66,24777.522491
566.19,68,24778.124184
568.24,66,24778.72462
566.48,68,24779.349769
542.2,85,24780.095077
566.64,68,24780.710858
567.24,67,24781.314939
498.48,136,24782.443827
507.31,119,24783.408373
549.24,85,24784.158226
558.58,72,24784.802157
562.82,68,24785.400414
556.24,78,24786.102972
561.48,73,24786.738983
563.19,71,24787.382954
568.48,66,24787.992533
561.34,72,24788.62074
558.0,79,24789.322957
564.0,73,24789.980563
566.34,67,24790.656236
564.37,70,24791.276461
561.84,68,24791.894682
546.23,80,24792.606268
567.24,67,24793.216342
571.24,63,24793.789821
559.94,74,24794.453659
436.17,183,24800.645012
561.37,73,24801.290258
568.76,68,24801.876418
563.24,71,24802.538938
563.19,71,24803.186286
567.19,67,24803.792189
561.58,69,24804.426119
567.48,67,24805.048285
572.41,65,24805.626767
567.48,67,24806.234836
565.19,69,24806.848147
557.37,77,24807.534751
566.0,71,24808.180328
563.64,71,24808.80582
566.48,68,24809.438515
334.41,260,24811.486036
567.24,67,24812.100114
566.48,68,24812.721317
563.4,71,24813.358512
516.98,104,24814.236086
565.48,69,24814.841522
558.88,73,24815.494551
567.64,67,24816.097888
567.24,67,24816.762492
568.0,69,24817.375764
64.48,567,24826.306819
483.61,135,24827.415627
331.79,283,24829.601818
529.97,84,24830.34892
539.21,77,24831.023944
528.11,88,24831.796144
506.85,107,24832.690013
396.2,220,24834.421656
545.61,73,24835.073551
434.0,182,24836.547885
414.24,196,24838.088768
469.35,132,24843.873138
501.61,117,24844.847444
509.84,102,24845.716333
565.76,71,24846.347655
548.01,71,24846.994672
539.63,79,24847.710118
512.44,104,24848.57912
428.48,190,24850.106942
561.24,73,24850.764909
437.4,174,24852.164656
554.3,69,24852.780224
486.09,118,24853.748976
490.63,128,24854.7986
542.61,76,24855.47909
285.38,320,24857.945709
466.93,138,24859.083185
424.56,181,24865.316754
441.37,152,24866.592598
458.8,157,24867.833186
426.36,181,24869.283382
562.47,70,24869.888859
513.09,103,24870.766439
235.43,380,24873.686983
441.14,153,24874.917846
522.11,94,24875.711951
528.92,91,24876.49651
551.81,72,24877.141716
309.94,304,24879.468287
551.03,70,24880.094055
566.19,68,24880.704496
475.36,139,24881.843172
459.82,156,24887.796271
554.19,80,24888.480692
544.11,72,24889.130414
537.08,77,24889.821057
388.13,233,24891.608807
532.2,82,24892.339962
541.53,77,24893.001795
544.61,74,24893.655136
505.08,101,24894.500481
519.1,95,24895.292083
467.72,148,24896.494628
505.57,106,24897.370363
556.24,78,24898.077938
481.21,120,24899.04548
517.61,101,24899.889748
566.13,68,24900.507086
521.02,94,24901.390142
538.09,78,24902.073566
405.81,206,24903.69777
528.11,88,24909.14411
547.25,69,24909.754611
567.0,70,24910.37595
565.76,71,24910.992658
524.27,92,24911.795071
539.61,79,24912.475296
569.64,65,24913.058873
538.61,80,24913.741698
556.09,71,24914.365124
525.09,91,24915.127203
566.4,69,24915.741138
524.73,89,24916.517043
562.13,72,24917.153448
560.09,67,24917.753776
566.48,68,24918.356389
106.23,495,24922.114653
524.08,90,24922.885434
564.48,70,24923.498272
539.29,82,24924.23895
487.63,131,24925.298476
559.0,78,24930.644949
542.11,74,24931.303177
539.24,80,24931.993333
562.35,69,24932.605792
568.0,69,24933.20245
554.49,70,24933.832114
548.73,76,24934.578691
527.25,89,24935.351457
554.47,76,24936.01328
521.72,94,24936.817773
562.52,69,24937.460932
555.19,79,24938.173831
503.13,115,24939.134128
569.24,65,24939.709532
525.27,91,24940.47553
540.19,75,24941.141158
558.83,73,24941.818488
558.83,73,24942.479251
562.0,75,24943.125672
561.75,69,24943.7334
531.25,85,24944.445796
561.66,68,24945.054746
557.76,79,24945.740264
531.11,85,24946.486628
561.96,65,24947.074411
569.0,68,24947.682435
552.2,75,24948.337598
567.0,70,24953.62995
567.76,69,24954.26187
569.76,67,24954.873777
565.76,71,24955.507814
566.24,68,24956.10057
568.48,66,24956.686051
536.09,80,24957.395376
406.36,197,24958.943804
546.07,82,24959.642
561.83,70,24960.321629
520.81,106,24961.204175
566.59,65,24961.776782
559.76,77,24962.436525
565.24,69,24963.060947
566.76,70,24963.682071
516.79,95,24964.466868
555.83,76,24965.116243
565.77,66,24965.688933
532.8,83,24966.407129
567.0,70,24967.027748
569.24,65,24967.599926
564.13,67,24968.190349
558.54,71,24968.817017
445.21,159,24970.083395
533.61,85,24975.531965
569.0,68,24976.128861
564.19,70,24976.750798
563.88,68,24977.363966
563.48,71,24977.978299
566.48,68,24978.566932
541.8,74,24979.226492
559.76,77,24979.898193
558.96,68,24980.494338
560.01,72,24981.109674
534.61,84,24981.858932
513.97,98,24982.667214
563.37,71,24983.293393
540.0,90,24984.05986
557.2,70,24984.665506
570.76,66,24985.295328
563.13,71,24985.930481
549.19,83,24986.653475
556.21,78,24987.337762
567.0,70,24987.957467
557.72,68,24988.562813
524.37,107,24989.446847
556.22,72,24990.09341
561.72,68,24990.693328
514.45,87,24991.436719
568.24,66,24992.036784
564.12,68,24992.634239
566.0,71,24993.277261
552.54,71,24998.602108
553.6,71,24999.234059
563.24,71,24999.878051
568.76,68,25000.506994
566.24,68,25001.087026
545.92,75,25001.738514
565.0,72,25002.372873
571.0,66,25002.955667
567.24,67,25003.582458
568.13,66,25004.181321
554.22,74,25004.811612
566.24,68,25005.402009
571.0,66,25005.974054
549.81,72,25006.596281
569.76,67,25007.177496
561.4,73,25007.831326
566.59,66,25008.440612
570.24,64,25009.064602
566.24,68,25009.666792
570.76,66,25010.248035
554.76,82,25010.948362
559.22,69,25011.554838
565.88,66,25012.152769
561.61,76,25012.828233
554.94,75,25013.494909
572.0,65,25014.081711
558.98,69,25014.690952
565.76,71,25015.313108
569.76,67,25015.906902
550.1,83,25021.367992
551.0,86,25022.126446
574.17,79,25022.826023
508.81,114,25023.751174
569.19,65,25024.321311
564.63,72,25024.948324
559.88,72,25025.583694
543.0,94,25026.382603
548.9,77,25027.04202
556.48,78,25027.688115
536.42,98,25028.516254
533.47,103,25029.384244
548.94,102,25030.243865
554.59,78,25030.92817
551.47,79,25031.618022
548.19,86,25032.363512
555.48,79,25033.046635
551.0,86,25033.772617
558.13,76,25034.515388
562.98,67,25035.107369
551.37,83,25035.822282
475.57,145,25036.994706
561.64,68,25037.61535
554.72,75,25038.285563
564.76,72,25043.350308
549.77,82,25044.044917
556.97,76,25044.705315
557.0,80,25045.384029
548.01,84,25046.090894
560.76,76,25046.742376
562.24,72,25047.367506
530.91,96,25048.188601
564.0,73,25048.819873
563.64,71,25049.440228
564.0,73,25050.084647
566.0,71,25050.720033
560.71,68,25051.308559
569.19,65,25051.92034
552.66,83,25052.630126
561.13,73,25053.298938
555.13,79,25054.002217
565.13,69,25054.596056
555.37,79,25055.286875
527.72,105,25056.165608
559.47,73,25056.806994
554.48,80,25057.492846
427.0,207,25059.105968
553.1,77,25059.765262
558.48,76,25060.487498
564.76,72,25065.89716
563.0,74,25066.555872
559.52,72,25067.186799
475.94,146,25068.368954
565.76,71,25068.99129
557.0,80,25069.720573
563.76,73,25070.361468
538.24,95,25071.187462
553.24,81,25071.899714
558.48,76,25072.57359
559.65,69,25073.185168
563.13,71,25073.810956
552.53,78,25074.518987
553.76,83,25075.249765
555.83,74,25075.899454
555.49,75,25076.577755
465.96,143,25077.724195
559.37,75,25078.412098
335.23,271,25080.542608
559.99,73,25081.198926
559.71,74,25081.870173
519.83,110,25082.777012
556.47,76,25088.182731
555.03,76,25088.837203
554.22,79,25089.534565
554.21,74,25090.166447
563.71,66,25090.771419
561.47,69,25091.400833
555.47,77,25092.1456
559.95,74,25092.783852
561.76,75,25093.450059
462.57,167,25094.779711
536.72,99,25095.614666
566.0,71,25096.245812
555.34,75,25096.902434
566.2,68,25097.505055
560.0,77,25098.178615
570.0,67,25098.78082
558.95,75,25099.43086
566.48,68,25100.030432
562.13,72,25100.677765
552.63,77,25101.339803
568.0,69,25101.940749
561.24,73,25102.586694
565.37,69,25103.183851
553.52,78,25103.850796
555.19,79,25104.528039
568.0,69,25105.152524
543.24,91,25110.687691
563.24,71,25111.307566
559.66,70,25111.95349
558.88,73,25112.591946
569.1,65,25113.171855
567.48,67,25113.75404
572.0,65,25114.334088
566.0,71,25114.950047
558.66,71,25115.563192
563.0,74,25116.218375
561.96,69,25116.910752
571.76,65,25117.482005
568.24,66,25118.085567
558.24,76,25118.779072
550.15,77,25119.441048
552.24,82,25120.148166
562.19,72,25120.769894
566.24,68,25121.362348
568.48,66,25121.948053
572.0,65,25122.535351
565.48,69,25123.138028
558.71,72,25123.760027
569.13,65,25124.335484
560.95,73,25124.980348
562.95,71,25125.604223
566.0,71,25126.227837
566.0,71,25126.838754
564.0,73,25127.489577
554.0,83,25128.19559
538.51,98,25133.815582
564.24,70,25134.42874
551.19,83,25135.138998
559.24,75,25135.774792
560.48,74,25136.430654
545.48,89,25137.189836
555.48,79,25137.859638
438.22,161,25139.130693
559.48,75,25139.78304
543.0,94,25140.577006
535.0,102,25141.412523
563.24,71,25142.083706
541.77,90,25142.830301
545.24,89,25143.574312
566.0,71,25144.185256
555.0,82,25144.893887
544.76,92,25145.674499
549.0,88,25146.415734
557.0,80,25147.09976
552.0,85,25147.833484
542.48,92,25148.611363
552.24,82,25149.312935
535.96,91,25150.119088
558.28,73,25150.772617
558.0,79,25156.219261
558.13,76,25156.904384
557.48,77,25157.569266
559.0,78,25158.265957
548.37,86,25159.004387
471.04,153,25160.221765
562.48,72,25160.859053
552.01,80,25161.559035
